Date,gold_price,usd_index,oil_price,sp500
2017-11-03,1266.5,94.94000244140625,55.63999938964844,2587.840087890625
2017-11-06,1279.4000244140625,94.72000122070312,57.349998474121094,2591.1298828125
2017-11-07,1273.699951171875,94.91000366210938,57.20000076293945,2590.639892578125
2017-11-08,1281.5999755859375,94.87000274658203,56.810001373291016,2594.3798828125
2017-11-09,1285.5999755859375,94.44000244140625,57.16999816894531,2584.6201171875
2017-11-10,1272.4000244140625,94.38999938964844,56.7400016784668,2582.300048828125
2017-11-13,1277.300048828125,94.48999786376953,56.7599983215332,2584.840087890625
2017-11-14,1281.5,93.83000183105469,55.70000076293945,2578.8701171875
2017-11-15,1276.5,93.80999755859375,55.33000183105469,2564.6201171875
2017-11-16,1277.4000244140625,93.93000030517578,55.13999938964844,2585.639892578125
2017-11-17,1295.800048828125,93.66000366210938,56.54999923706055,2578.85009765625
2017-11-20,1274.5999755859375,94.08000183105469,56.09000015258789,2582.139892578125
2017-11-21,1281.0999755859375,93.94999694824219,56.83000183105469,2599.030029296875
2017-11-22,1291.5999755859375,93.22000122070312,58.02000045776367,2597.080078125
2017-11-24,1286.699951171875,92.76000213623047,58.95000076293945,2602.419921875
2017-11-27,1293.800048828125,92.9000015258789,58.11000061035156,2601.419921875
2017-11-28,1294.699951171875,93.26000213623047,57.9900016784668,2627.0400390625
2017-11-29,1282.0999755859375,93.26000213623047,57.29999923706055,2626.070068359375
2017-11-30,1273.199951171875,93.01000213623047,57.400001525878906,2647.580078125
2017-12-01,1278.800048828125,92.9000015258789,58.36000061035156,2642.219970703125
2017-12-04,1274.300048828125,93.19000244140625,57.470001220703125,2639.43994140625
2017-12-05,1261.5999755859375,93.37999725341797,57.619998931884766,2629.570068359375
2017-12-06,1262.800048828125,93.61000061035156,55.959999084472656,2629.27001953125
2017-12-07,1249.800048828125,93.80000305175781,56.689998626708984,2636.97998046875
2017-12-08,1245.199951171875,93.9000015258789,57.36000061035156,2651.5
2017-12-11,1243.699951171875,93.87000274658203,57.9900016784668,2659.989990234375
2017-12-12,1238.5,94.0999984741211,57.13999938964844,2664.110107421875
2017-12-13,1245.4000244140625,93.43000030517578,56.599998474121094,2662.85009765625
2017-12-14,1253.800048828125,93.48999786376953,57.040000915527344,2652.010009765625
2017-12-15,1254.300048828125,93.93000030517578,57.29999923706055,2675.81005859375
2017-12-18,1262.199951171875,93.69999694824219,57.15999984741211,2690.159912109375
2017-12-19,1260.699951171875,93.47000122070312,57.459999084472656,2681.469970703125
2017-12-20,1266.0999755859375,93.3499984741211,58.09000015258789,2679.25
2017-12-21,1267.300048828125,93.27999877929688,58.36000061035156,2684.570068359375
2017-12-22,1275.4000244140625,93.3499984741211,58.470001220703125,2683.340087890625
2017-12-26,1284.0999755859375,93.26000213623047,59.970001220703125,2680.5
2017-12-27,1287.0,93.02999877929688,59.63999938964844,2682.6201171875
2017-12-28,1294.0999755859375,92.5999984741211,59.84000015258789,2687.5400390625
2017-12-29,1306.300048828125,92.12000274658203,60.41999816894531,2673.610107421875
2018-01-02,1313.699951171875,91.8499984741211,60.369998931884766,2695.81005859375
2018-01-03,1316.199951171875,92.16000366210938,61.630001068115234,2713.06005859375
2018-01-04,1319.4000244140625,91.8499984741211,62.0099983215332,2723.989990234375
2018-01-05,1320.300048828125,91.94999694824219,61.439998626708984,2743.14990234375
2018-01-08,1318.5999755859375,92.33000183105469,61.72999954223633,2747.7099609375
2018-01-09,1311.699951171875,92.52999877929688,62.959999084472656,2751.2900390625
2018-01-10,1317.4000244140625,92.33000183105469,63.56999969482422,2748.22998046875
2018-01-11,1320.5999755859375,91.8499984741211,63.79999923706055,2767.56005859375
2018-01-12,1333.4000244140625,90.97000122070312,64.30000305175781,2786.239990234375
2018-01-16,1335.4000244140625,90.38999938964844,63.72999954223633,2776.419921875
2018-01-17,1338.0,90.54000091552734,63.970001220703125,2802.56005859375
2018-01-18,1326.0,90.5,63.95000076293945,2798.030029296875
2018-01-19,1331.9000244140625,90.56999969482422,63.369998931884766,2810.300048828125
2018-01-22,1330.9000244140625,90.4000015258789,63.4900016784668,2832.969970703125
2018-01-23,1335.699951171875,90.12000274658203,64.47000122070312,2839.1298828125
2018-01-24,1355.9000244140625,89.20999908447266,65.61000061035156,2837.5400390625
2018-01-25,1362.4000244140625,89.38999938964844,65.51000213623047,2839.25
2018-01-26,1351.5999755859375,89.06999969482422,66.13999938964844,2872.8701171875
2018-01-30,1335.4000244140625,89.19000244140625,64.5,2822.429931640625
2018-01-31,1339.0,89.12999725341797,64.7300033569336,2823.81005859375
2018-02-01,1344.300048828125,88.66999816894531,65.80000305175781,2821.97998046875
2018-02-02,1333.699951171875,89.19999694824219,65.44999694824219,2762.1298828125
2018-02-05,1333.0,89.55000305175781,64.1500015258789,2648.93994140625
2018-02-06,1326.0999755859375,89.58999633789062,63.38999938964844,2695.139892578125
2018-02-07,1311.5999755859375,90.26000213623047,61.790000915527344,2681.659912109375
2018-02-08,1316.9000244140625,90.2300033569336,61.150001525878906,2581.0
2018-02-09,1313.0999755859375,90.44000244140625,59.20000076293945,2619.550048828125
2018-02-12,1324.199951171875,90.20999908447266,59.290000915527344,2656.0
2018-02-13,1328.0999755859375,89.69999694824219,59.189998626708984,2662.93994140625
2018-02-14,1355.5,89.12000274658203,60.599998474121094,2698.6298828125
2018-02-15,1352.0999755859375,88.58999633789062,61.34000015258789,2731.199951171875
2018-02-16,1353.199951171875,89.0999984741211,61.68000030517578,2732.219970703125
2018-02-20,1328.800048828125,89.72000122070312,61.900001525878906,2716.260009765625
2018-02-21,1330.0,90.08000183105469,61.68000030517578,2701.330078125
2018-02-22,1330.5999755859375,89.75,62.77000045776367,2703.9599609375
2018-02-23,1328.199951171875,89.87999725341797,63.54999923706055,2747.300048828125
2018-02-26,1330.699951171875,89.81999969482422,63.90999984741211,2779.60009765625
2018-02-27,1315.5,90.36000061035156,63.0099983215332,2744.280029296875
2018-02-28,1315.5,90.61000061035156,61.63999938964844,2713.830078125
2018-03-01,1302.9000244140625,90.31999969482422,60.9900016784668,2677.669921875
2018-03-02,1321.0999755859375,89.94000244140625,61.25,2691.25
2018-03-05,1318.0999755859375,90.08000183105469,62.56999969482422,2720.93994140625
2018-03-06,1333.5999755859375,89.62000274658203,62.599998474121094,2728.1201171875
2018-03-07,1326.0,89.63999938964844,61.150001525878906,2726.800048828125
2018-03-08,1319.9000244140625,90.12000274658203,60.119998931884766,2738.969970703125
2018-03-09,1322.4000244140625,90.08999633789062,62.040000915527344,2786.570068359375
2018-03-12,1319.4000244140625,89.9000015258789,61.36000061035156,2783.02001953125
2018-03-13,1325.9000244140625,89.66000366210938,60.709999084472656,2765.31005859375
2018-03-14,1324.4000244140625,89.69999694824219,60.959999084472656,2749.47998046875
2018-03-15,1316.800048828125,90.13999938964844,61.189998626708984,2747.330078125
2018-03-16,1311.300048828125,90.2300033569336,62.34000015258789,2752.010009765625
2018-03-19,1316.800048828125,89.9000015258789,62.060001373291016,2712.919921875
2018-03-20,1311.0999755859375,90.37000274658203,63.400001525878906,2716.93994140625
2018-03-21,1320.699951171875,89.77999877929688,65.16999816894531,2711.929931640625
2018-03-22,1326.5999755859375,89.86000061035156,64.30000305175781,2643.68994140625
2018-03-23,1349.300048828125,89.44000244140625,65.87999725341797,2588.260009765625
2018-03-26,1354.4000244140625,89.02999877929688,65.55000305175781,2658.550048828125
2018-03-27,1341.300048828125,89.37000274658203,65.25,2612.6201171875
2018-03-28,1324.199951171875,90.05999755859375,64.37999725341797,2605.0
2018-03-29,1322.800048828125,90.1500015258789,64.94000244140625,2640.8701171875
2018-04-02,1342.0999755859375,90.05000305175781,63.0099983215332,2581.8798828125
2018-04-03,1332.800048828125,90.19999694824219,63.5099983215332,2614.449951171875
2018-04-04,1335.800048828125,90.13999938964844,63.369998931884766,2644.68994140625
2018-04-05,1324.300048828125,90.45999908447266,63.540000915527344,2662.840087890625
2018-04-06,1331.9000244140625,90.11000061035156,62.060001373291016,2604.469970703125
2018-04-09,1336.300048828125,89.83999633789062,63.41999816894531,2613.159912109375
2018-04-10,1342.0,89.58999633789062,65.51000213623047,2656.8701171875
2018-04-11,1356.5,89.56999969482422,66.81999969482422,2642.18994140625
2018-04-12,1338.4000244140625,89.75,67.06999969482422,2663.989990234375
2018-04-13,1344.800048828125,89.80000305175781,67.38999938964844,2656.300048828125
2018-04-16,1347.5,89.43000030517578,66.22000122070312,2677.840087890625
2018-04-17,1347.199951171875,89.5199966430664,66.5199966430664,2706.389892578125
2018-04-18,1351.199951171875,89.62000274658203,68.47000122070312,2708.639892578125
2018-04-19,1346.800048828125,89.94000244140625,68.29000091552734,2693.1298828125
2018-04-20,1336.699951171875,90.31999969482422,68.37999725341797,2670.139892578125
2018-04-23,1322.5,90.94000244140625,68.63999938964844,2670.2900390625
2018-04-24,1331.4000244140625,90.7699966430664,67.69999694824219,2634.56005859375
2018-04-25,1321.199951171875,91.16999816894531,68.05000305175781,2639.39990234375
2018-04-26,1316.300048828125,91.55999755859375,68.19000244140625,2666.93994140625
2018-04-27,1320.300048828125,91.54000091552734,68.0999984741211,2669.909912109375
2018-04-30,1316.199951171875,91.83999633789062,68.56999969482422,2648.050048828125
2018-05-01,1303.800048828125,92.44999694824219,67.25,2654.800048828125
2018-05-02,1302.5999755859375,92.51000213623047,67.93000030517578,2635.669921875
2018-05-03,1310.699951171875,92.41000366210938,68.43000030517578,2629.72998046875
2018-05-04,1312.699951171875,92.56999969482422,69.72000122070312,2663.419921875
2018-05-07,1312.199951171875,92.75,70.7300033569336,2672.6298828125
2018-05-08,1312.0,93.12000274658203,69.05999755859375,2671.919921875
2018-05-09,1311.300048828125,93.04000091552734,71.13999938964844,2697.7900390625
2018-05-10,1320.800048828125,92.6500015258789,71.36000061035156,2723.070068359375
2018-05-11,1319.0,92.54000091552734,70.69999694824219,2727.719970703125
2018-05-14,1316.5,92.58999633789062,70.95999908447266,2730.1298828125
2018-05-15,1288.9000244140625,93.22000122070312,71.30999755859375,2711.449951171875
2018-05-16,1290.199951171875,93.38999938964844,71.48999786376953,2722.4599609375
2018-05-17,1288.199951171875,93.47000122070312,71.48999786376953,2720.1298828125
2018-05-18,1290.199951171875,93.63999938964844,71.27999877929688,2712.969970703125
2018-05-21,1290.199951171875,93.68000030517578,72.23999786376953,2733.010009765625
2018-05-22,1291.699951171875,93.61000061035156,72.12999725341797,2724.43994140625
2018-05-23,1289.300048828125,94.01000213623047,71.83999633789062,2733.2900390625
2018-05-24,1303.699951171875,93.77999877929688,70.70999908447266,2727.760009765625
2018-05-25,1303.300048828125,94.19000244140625,67.87999725341797,2721.330078125
2018-05-29,1298.699951171875,94.83000183105469,66.7300033569336,2689.860107421875
2018-05-30,1301.5,94.1500015258789,68.20999908447266,2724.010009765625
2018-05-31,1300.0999755859375,93.98999786376953,67.04000091552734,2705.27001953125
2018-06-01,1294.800048828125,94.19000244140625,65.80999755859375,2734.6201171875
2018-06-04,1293.0999755859375,94.0199966430664,64.75,2746.8701171875
2018-06-05,1297.5,93.88999938964844,65.5199966430664,2748.800048828125
2018-06-06,1297.0999755859375,93.66000366210938,64.7300033569336,2772.35009765625
2018-06-07,1298.699951171875,93.4000015258789,65.94999694824219,2770.3701171875
2018-06-08,1298.0999755859375,93.55000305175781,65.73999786376953,2779.030029296875
2018-06-11,1298.9000244140625,93.58000183105469,66.0999984741211,2782.0
2018-06-12,1295.0999755859375,93.80000305175781,66.36000061035156,2786.85009765625
2018-06-13,1296.9000244140625,93.70999908447266,66.63999938964844,2775.6298828125
2018-06-14,1304.0,94.7699966430664,66.88999938964844,2782.489990234375
2018-06-15,1274.5999755859375,94.79000091552734,65.05999755859375,2779.659912109375
2018-06-18,1276.199951171875,94.75,65.8499984741211,2773.75
2018-06-19,1275.5999755859375,95.08999633789062,65.06999969482422,2762.590087890625
2018-06-20,1271.199951171875,95.05999755859375,66.22000122070312,2767.320068359375
2018-06-21,1267.199951171875,94.87000274658203,65.54000091552734,2749.760009765625
2018-06-22,1267.4000244140625,94.5199966430664,68.58000183105469,2754.8798828125
2018-06-25,1265.5999755859375,94.27999877929688,68.08000183105469,2717.070068359375
2018-06-26,1256.5999755859375,94.68000030517578,70.52999877929688,2723.06005859375
2018-06-27,1252.800048828125,95.29000091552734,72.76000213623047,2699.6298828125
2018-06-28,1247.800048828125,95.38999938964844,73.44999694824219,2716.31005859375
2018-06-29,1251.300048828125,94.62999725341797,74.1500015258789,2718.3701171875
2018-07-02,1239.800048828125,94.87000274658203,73.94000244140625,2726.7099609375
2018-07-03,1251.5999755859375,94.58999633789062,74.13999938964844,2713.219970703125
2018-07-05,1257.300048828125,94.47000122070312,72.94000244140625,2736.610107421875
2018-07-06,1254.300048828125,94.04000091552734,73.80000305175781,2759.820068359375
2018-07-09,1258.0999755859375,94.08000183105469,73.8499984741211,2784.169921875
2018-07-10,1253.800048828125,94.11000061035156,74.11000061035156,2793.840087890625
2018-07-11,1242.800048828125,94.72000122070312,70.37999725341797,2774.02001953125
2018-07-12,1245.0,94.80999755859375,70.33000183105469,2798.2900390625
2018-07-13,1239.5999755859375,94.75,71.01000213623047,2801.31005859375
2018-07-16,1238.0999755859375,94.51000213623047,68.05999755859375,2798.429931640625
2018-07-17,1225.699951171875,94.97000122070312,68.08000183105469,2809.550048828125
2018-07-18,1226.300048828125,95.08000183105469,68.76000213623047,2815.6201171875
2018-07-19,1222.4000244140625,95.16999816894531,69.45999908447266,2804.489990234375
2018-07-20,1229.5,94.45999908447266,70.45999908447266,2801.830078125
2018-07-23,1224.0,94.66999816894531,67.88999938964844,2806.97998046875
2018-07-24,1223.9000244140625,94.61000061035156,68.5199966430664,2820.39990234375
2018-07-25,1231.4000244140625,94.36000061035156,69.30000305175781,2846.070068359375
2018-07-26,1225.300048828125,94.75,69.61000061035156,2837.43994140625
2018-07-27,1222.5999755859375,94.68000030517578,68.69000244140625,2818.820068359375
2018-07-30,1221.300048828125,94.36000061035156,70.12999725341797,2802.60009765625
2018-07-31,1223.699951171875,94.48999786376953,68.76000213623047,2816.2900390625
2018-08-01,1217.9000244140625,94.62000274658203,67.66000366210938,2813.360107421875
2018-08-02,1210.5999755859375,95.16999816894531,68.95999908447266,2827.219970703125
2018-08-03,1214.199951171875,95.13999938964844,68.48999786376953,2840.35009765625
2018-08-06,1208.5999755859375,95.36000061035156,69.01000213623047,2850.39990234375
2018-08-07,1209.5999755859375,95.22000122070312,69.16999816894531,2858.449951171875
2018-08-08,1212.5999755859375,95.0999984741211,66.94000244140625,2857.699951171875
2018-08-09,1211.9000244140625,95.5,66.80999755859375,2853.580078125
2018-08-10,1211.0999755859375,96.36000061035156,67.62999725341797,2833.280029296875
2018-08-13,1191.300048828125,96.38999938964844,67.19999694824219,2821.929931640625
2018-08-14,1193.0,96.7300033569336,67.04000091552734,2839.9599609375
2018-08-15,1177.5,96.69999694824219,65.01000213623047,2818.3701171875
2018-08-16,1176.199951171875,96.6500015258789,65.45999908447266,2840.68994140625
2018-08-17,1176.5,96.0999984741211,65.91000366210938,2850.1298828125
2018-08-20,1186.800048828125,95.9000015258789,66.43000030517578,2857.050048828125
2018-08-21,1192.5999755859375,95.26000213623047,67.3499984741211,2862.9599609375
2018-08-22,1196.300048828125,95.1500015258789,67.86000061035156,2861.820068359375
2018-08-23,1187.0,95.62000274658203,67.83000183105469,2856.97998046875
2018-08-24,1206.300048828125,95.1500015258789,68.72000122070312,2874.68994140625
2018-08-27,1209.0,94.77999877929688,68.87000274658203,2896.739990234375
2018-08-28,1207.4000244140625,94.72000122070312,68.52999877929688,2897.52001953125
2018-08-29,1204.5,94.5999984741211,69.51000213623047,2914.0400390625
2018-08-30,1197.699951171875,94.72000122070312,70.25,2901.1298828125
2018-08-31,1200.300048828125,95.13999938964844,69.80000305175781,2901.52001953125
2018-09-04,1192.699951171875,95.41999816894531,69.87000274658203,2896.719970703125
2018-09-05,1194.9000244140625,95.12999725341797,68.72000122070312,2888.60009765625
2018-09-06,1197.9000244140625,95.0199966430664,67.7699966430664,2878.050048828125
2018-09-07,1193.5999755859375,95.37000274658203,67.75,2871.679931640625
2018-09-10,1193.0,95.1500015258789,67.54000091552734,2877.1298828125
2018-09-11,1195.4000244140625,95.05999755859375,69.25,2887.889892578125
2018-09-12,1204.699951171875,94.80000305175781,70.37000274658203,2888.919921875
2018-09-13,1202.0,94.54000091552734,68.58999633789062,2904.179931640625
2018-09-14,1195.0,94.9800033569336,68.98999786376953,2904.97998046875
2018-09-17,1199.699951171875,94.51000213623047,68.91000366210938,2888.800048828125
2018-09-18,1196.800048828125,94.62000274658203,69.8499984741211,2904.31005859375
2018-09-19,1202.199951171875,94.55000305175781,71.12000274658203,2907.949951171875
2018-09-20,1206.199951171875,93.91000366210938,70.80000305175781,2930.75
2018-09-21,1196.199951171875,94.22000122070312,70.77999877929688,2929.669921875
2018-09-24,1199.300048828125,94.26000213623047,72.08000183105469,2919.3701171875
2018-09-25,1200.0,94.12999725341797,72.27999877929688,2915.56005859375
2018-09-26,1194.0,94.19000244140625,71.56999969482422,2905.969970703125
2018-09-27,1182.300048828125,95.0,72.12000274658203,2914.0
2018-09-28,1191.5,95.19000244140625,73.25,2913.97998046875
2018-10-01,1187.0999755859375,95.30000305175781,75.30000305175781,2924.590087890625
2018-10-02,1202.4000244140625,95.51000213623047,75.2300033569336,2923.429931640625
2018-10-03,1198.300048828125,95.76000213623047,76.41000366210938,2925.510009765625
2018-10-04,1197.199951171875,95.75,74.33000183105469,2901.610107421875
2018-10-05,1201.199951171875,95.62000274658203,74.33999633789062,2885.570068359375
2018-10-08,1184.4000244140625,95.7699966430664,74.29000091552734,2884.429931640625
2018-10-09,1187.199951171875,95.68000030517578,74.95999908447266,2880.340087890625
2018-10-10,1189.300048828125,95.51000213623047,73.16999816894531,2785.679931640625
2018-10-11,1223.5,95.0199966430664,70.97000122070312,2728.3701171875
2018-10-12,1218.0999755859375,95.22000122070312,71.33999633789062,2767.1298828125
2018-10-15,1226.4000244140625,95.06999969482422,71.77999877929688,2750.7900390625
2018-10-16,1227.300048828125,95.05000305175781,71.91999816894531,2809.919921875
2018-10-17,1223.699951171875,95.58000183105469,69.75,2809.2099609375
2018-10-18,1226.5,95.9000015258789,68.6500015258789,2768.780029296875
2018-10-19,1225.300048828125,95.70999908447266,69.12000274658203,2767.780029296875
2018-10-22,1221.199951171875,96.01000213623047,69.16999816894531,2755.8798828125
2018-10-23,1233.4000244140625,95.95999908447266,66.43000030517578,2740.68994140625
2018-10-24,1227.800048828125,96.43000030517578,66.81999969482422,2656.10009765625
2018-10-25,1229.0999755859375,96.68000030517578,67.33000183105469,2705.570068359375
2018-10-26,1232.5,96.36000061035156,67.58999633789062,2658.68994140625
2018-10-29,1224.5,96.58000183105469,67.04000091552734,2641.25
2018-10-30,1222.5999755859375,97.01000213623047,66.18000030517578,2682.6298828125
2018-10-31,1212.300048828125,97.12999725341797,65.30999755859375,2711.739990234375
2018-11-01,1236.0,96.27999877929688,63.689998626708984,2740.3701171875
2018-11-02,1230.9000244140625,96.54000091552734,63.13999938964844,2723.06005859375
2018-11-05,1229.800048828125,96.3499984741211,63.099998474121094,2738.31005859375
2018-11-06,1223.800048828125,96.31999969482422,62.209999084472656,2755.449951171875
2018-11-07,1226.199951171875,96.0,61.66999816894531,2813.889892578125
2018-11-08,1222.9000244140625,96.63999938964844,60.66999816894531,2806.830078125
2018-11-09,1206.4000244140625,96.91000366210938,60.189998626708984,2781.010009765625
2018-11-12,1201.300048828125,97.54000091552734,59.93000030517578,2726.219970703125
2018-11-13,1199.199951171875,97.30000305175781,55.689998626708984,2722.179931640625
2018-11-14,1207.9000244140625,96.80000305175781,56.25,2701.580078125
2018-11-15,1212.800048828125,96.93000030517578,56.459999084472656,2730.199951171875
2018-11-16,1220.800048828125,96.47000122070312,56.459999084472656,2736.27001953125
2018-11-19,1223.0999755859375,96.19000244140625,56.7599983215332,2690.72998046875
2018-11-20,1219.0,96.80999755859375,53.43000030517578,2641.889892578125
2018-11-21,1225.800048828125,96.70999908447266,54.630001068115234,2649.929931640625
2018-11-23,1221.0,96.91999816894531,50.41999816894531,2632.56005859375
2018-11-26,1220.199951171875,97.06999969482422,51.630001068115234,2673.449951171875
2018-11-27,1211.199951171875,97.37000274658203,51.560001373291016,2682.169921875
2018-11-28,1221.4000244140625,96.79000091552734,50.290000915527344,2743.7900390625
2018-11-29,1224.0999755859375,96.77999877929688,51.45000076293945,2737.800048828125
2018-11-30,1220.199951171875,97.2699966430664,50.93000030517578,2760.169921875
2018-12-03,1233.9000244140625,97.04000091552734,52.95000076293945,2790.3701171875
2018-12-04,1241.0999755859375,96.97000122070312,53.25,2700.06005859375
2018-12-06,1238.0999755859375,96.80999755859375,51.4900016784668,2695.949951171875
2018-12-07,1246.800048828125,96.51000213623047,52.61000061035156,2633.080078125
2018-12-10,1243.699951171875,97.22000122070312,51.0,2637.719970703125
2018-12-11,1241.9000244140625,97.38999938964844,51.650001525878906,2636.780029296875
2018-12-12,1244.4000244140625,97.04000091552734,51.150001525878906,2651.070068359375
2018-12-13,1242.699951171875,97.05999755859375,52.58000183105469,2650.5400390625
2018-12-14,1237.0,97.44000244140625,51.20000076293945,2599.949951171875
2018-12-17,1247.4000244140625,97.0999984741211,49.880001068115234,2545.93994140625
2018-12-18,1249.199951171875,97.13999938964844,46.2400016784668,2546.159912109375
2018-12-19,1252.0999755859375,97.04000091552734,47.20000076293945,2506.9599609375
2018-12-20,1263.5999755859375,96.27999877929688,45.880001068115234,2467.419921875
2018-12-21,1253.800048828125,96.95999908447266,45.59000015258789,2416.6201171875
2018-12-24,1267.5,96.55000305175781,42.529998779296875,2351.10009765625
2018-12-26,1269.199951171875,97.05000305175781,46.220001220703125,2467.699951171875
2018-12-27,1277.300048828125,96.4800033569336,44.61000061035156,2488.830078125
2018-12-28,1279.9000244140625,96.38999938964844,45.33000183105469,2485.739990234375
2018-12-31,1278.300048828125,96.16999816894531,45.40999984741211,2506.85009765625
2019-01-02,1281.0,96.81999969482422,46.540000915527344,2510.030029296875
2019-01-03,1291.800048828125,96.30999755859375,47.09000015258789,2447.889892578125
2019-01-04,1282.699951171875,96.19000244140625,47.959999084472656,2531.93994140625
2019-01-07,1286.800048828125,95.70999908447266,48.52000045776367,2549.68994140625
2019-01-08,1283.199951171875,95.9000015258789,49.779998779296875,2574.409912109375
2019-01-09,1289.300048828125,95.22000122070312,52.36000061035156,2584.9599609375
2019-01-10,1284.699951171875,95.54000091552734,52.59000015258789,2596.639892578125
2019-01-11,1287.0999755859375,95.66999816894531,51.59000015258789,2596.260009765625
2019-01-14,1289.0999755859375,95.58999633789062,50.5099983215332,2582.610107421875
2019-01-15,1286.199951171875,95.97000122070312,52.11000061035156,2610.300048828125
2019-01-16,1291.5999755859375,96.05999755859375,52.310001373291016,2616.10009765625
2019-01-17,1291.0,96.06999969482422,52.06999969482422,2635.9599609375
2019-01-18,1281.300048828125,96.33999633789062,53.79999923706055,2670.7099609375
2019-01-22,1282.5,96.30000305175781,52.56999969482422,2632.89990234375
2019-01-23,1283.0999755859375,96.12000274658203,52.619998931884766,2638.699951171875
2019-01-24,1279.0999755859375,96.5999984741211,53.130001068115234,2642.330078125
2019-01-25,1297.4000244140625,95.79000091552734,53.689998626708984,2664.760009765625
2019-01-28,1302.4000244140625,95.75,51.9900016784668,2643.85009765625
2019-01-29,1308.199951171875,95.81999969482422,53.310001373291016,2640.0
2019-01-30,1309.9000244140625,95.33999633789062,54.22999954223633,2681.050048828125
2019-01-31,1319.699951171875,95.58000183105469,53.790000915527344,2704.10009765625
2019-02-01,1316.9000244140625,95.58000183105469,55.2599983215332,2706.530029296875
2019-02-04,1314.300048828125,95.8499984741211,54.560001373291016,2724.8701171875
2019-02-05,1314.199951171875,96.0999984741211,53.65999984741211,2737.699951171875
2019-02-06,1309.5,96.41999816894531,54.0099983215332,2731.610107421875
2019-02-07,1309.4000244140625,96.51000213623047,52.63999938964844,2706.050048828125
2019-02-08,1313.699951171875,96.63999938964844,52.720001220703125,2707.8798828125
2019-02-11,1307.0,97.05999755859375,52.40999984741211,2709.800048828125
2019-02-12,1309.199951171875,96.70999908447266,53.099998474121094,2744.72998046875
2019-02-13,1310.800048828125,97.12999725341797,53.900001525878906,2753.030029296875
2019-02-14,1309.800048828125,96.9800033569336,54.40999984741211,2745.72998046875
2019-02-15,1318.0999755859375,96.91999816894531,55.59000015258789,2775.60009765625
2019-02-19,1340.0999755859375,96.5199966430664,56.09000015258789,2779.760009765625
2019-02-20,1343.300048828125,96.44999694824219,56.91999816894531,2784.699951171875
2019-02-21,1323.5,96.61000061035156,56.959999084472656,2774.8798828125
2019-02-22,1329.199951171875,96.51000213623047,57.2599983215332,2792.669921875
2019-02-25,1325.9000244140625,96.41000366210938,55.47999954223633,2796.110107421875
2019-02-26,1325.0999755859375,96.0,55.5,2793.89990234375
2019-02-27,1317.699951171875,96.1500015258789,56.939998626708984,2792.3798828125
2019-02-28,1312.800048828125,96.16000366210938,57.220001220703125,2784.489990234375
2019-03-01,1296.4000244140625,96.52999877929688,55.79999923706055,2803.68994140625
2019-03-04,1284.800048828125,96.68000030517578,56.59000015258789,2792.81005859375
2019-03-05,1282.0,96.8499984741211,56.560001373291016,2789.64990234375
2019-03-06,1284.9000244140625,96.87000274658203,56.220001220703125,2771.449951171875
2019-03-07,1283.800048828125,97.66999816894531,56.65999984741211,2748.929931640625
2019-03-08,1297.0,97.37000274658203,56.06999969482422,2743.070068359375
2019-03-11,1288.800048828125,97.22000122070312,56.790000915527344,2783.300048828125
2019-03-12,1296.300048828125,96.94000244140625,56.869998931884766,2791.52001953125
2019-03-13,1307.5,96.55000305175781,58.2599983215332,2810.919921875
2019-03-14,1293.4000244140625,96.79000091552734,58.61000061035156,2808.47998046875
2019-03-15,1301.800048828125,96.5999984741211,58.52000045776367,2822.47998046875
2019-03-18,1300.300048828125,96.5199966430664,59.09000015258789,2832.93994140625
2019-03-19,1305.0,96.37999725341797,59.029998779296875,2832.570068359375
2019-03-20,1300.5,95.76000213623047,59.83000183105469,2824.22998046875
2019-03-21,1306.0999755859375,96.5,59.97999954223633,2854.8798828125
2019-03-22,1311.5999755859375,96.6500015258789,59.040000915527344,2800.7099609375
2019-03-25,1321.9000244140625,96.56999969482422,58.81999969482422,2798.360107421875
2019-03-26,1314.300048828125,96.73999786376953,59.939998626708984,2818.4599609375
2019-03-27,1309.9000244140625,96.7699966430664,59.40999984741211,2805.3701171875
2019-03-28,1289.800048828125,97.19999694824219,59.29999923706055,2815.43994140625
2019-03-29,1293.0,97.27999877929688,60.13999938964844,2834.39990234375
2019-04-01,1288.4000244140625,97.25,61.59000015258789,2867.18994140625
2019-04-02,1290.0,97.36000061035156,62.58000183105469,2867.239990234375
2019-04-03,1289.9000244140625,97.08999633789062,62.459999084472656,2873.39990234375
2019-04-04,1289.0,97.30999755859375,62.099998474121094,2879.389892578125
2019-04-05,1290.4000244140625,97.4000015258789,63.08000183105469,2892.739990234375
2019-04-08,1297.0999755859375,97.05000305175781,64.4000015258789,2895.77001953125
2019-04-09,1303.5,97.01000213623047,63.97999954223633,2878.199951171875
2019-04-10,1309.0999755859375,96.94999694824219,64.61000061035156,2888.2099609375
2019-04-11,1288.5999755859375,97.18000030517578,63.58000183105469,2888.320068359375
2019-04-12,1290.5999755859375,96.97000122070312,63.88999938964844,2907.409912109375
2019-04-15,1286.800048828125,96.94000244140625,63.400001525878906,2905.580078125
2019-04-16,1272.5999755859375,97.04000091552734,64.05000305175781,2907.06005859375
2019-04-17,1272.199951171875,97.01000213623047,63.7599983215332,2900.449951171875
2019-04-18,1271.9000244140625,97.47000122070312,64.0,2905.030029296875
